id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse
117300,PuurDameskleding NL,"10Days, 2Love, by, Tony, Cohen, Aaiko, Antichic, Ash, B, Bridget, Bauer, Basics, Beatrice, San, Francisco, SF, Blake, Seven, Braez, Cha, Boots, Circle, of, Trust, Claesens, Cowboysbelt, Demm, Depeche, Dept, Dictionary, Donchoo, Evissa, F, de, la, passion",,,,Puur-dameskleding NL,http://www.puur-dameskleding.nl
116279,Shop Seltmann DE,,"Der Shop Seltmann ist der Fachmarkt fur Elektrowerkzeuge von Bosch, Makita, Dewalt, Knipex, Gedore und Wera. Au?erdem finden Sie hier Produkte fur die Bereiche Reinigungstechnik, Gartentechnik, Bauwerkzeuge und Messtechnik.",,,svh24 DE,https://www.svh24.de
117352,Casinoroom SE,,,,,Casino Room,http://www.casinoroom.com
117363,Electrovenik RU,,,,,?�?�?�??N�N�?????�?????? RU,http://www.electrovenik.ru
117365,Eyes Lips Face BE,,,,,BEfr Eyes Lips Face BE,http://www.eyeslipsface.be
117368,Guldbrev NO,,,,,Guldbrev NO,http://www.gullbrev.no
117369,Hostinet PT,,,,,Hostinet PT,http://www.hostinet.pt
117370,House Trip UK,,,,,Housetrip [closed 04.07.2016] IT,http://www.housetrip.com
117436,Brandinvites NL,"Clothing & Accessories, Shopping & Mail Order Shops, ",,,,brandinvites.nl,http://www.brandinvites.nl
117434,BFIT PL,"Health, Care",,,,BFIT PL,http://www.bfit.pl
117433,Banco Sabadell ES,"Insurance & Finances, ",,,,CAM Sabadell CPL ES,http://citagestor.bancsabadell.com
116396,savethechildren DE,,,,,savethechildren.de,http://www.savethechildren.de
116399,softwarenochbilliger DE,,"Hier im Onlineshop finden Sie Betriebssystemsoftware, Bildbearbeitungssoftware, Software zur Textverarbeitung und vieles mehr zu gunstigen Preisen.",,,softwarenochbilliger DE,http://www.softwarenochbilliger.de
116400,Radbag CH,,"Im Online-Shop von radbag.ch findet man originelle und kreative Geschenke und Gadgets, die man zwar nicht braucht, aber unbedingt haben mochte. Angefangen bei Ohrenstopseln verziert mit einem Marienkafer, uber einen USB-Becherwarmer oder eine Ruckwartsuhr, bis hin zum Sudoku Toilettenpapier.",,,radbag CH,http://www.radbag.ch
116404,tintenoffice CH,,,,,tintenoffice.ch,http://www.tintenoffice.ch
116406,welthungerhilfe DE,,,,,welthungerhilfe.de,http://www.welthungerhilfe.de
116410,ZawoCloud DE,,,,,ZawoCloud Deutschland,http://www.zawocloud.de
116411,ZawoCloud CH,,,,,ZawoCloud Schweiz,http://www.zawocloud.ch
116435,Yachtico DE,"Family, Sports, Games, Other, Travel, Flight","Bei Yachtico konnen sie uber 15.000 Boote und Yachten weltweit mieten. Verbringen sie einen traumhaften Urlaub auf einem Hausboot, Segelboot oder Motorboot.",,,Yachtico.com DE,http://www.yachtico.com
116436,Zalando DK,"Clothing, Accessories",,,,Zalando DK,http://www.zalando.dk
116439,DomainProfi DE,,Der DomainProfi ist Ihr Spezialist in allen Anliegen den Kauf und Verkauf von Internetadressen (Domains) betreffend. Hier finden Sie die passende Domain fur Ihr Projekt und konnen sie ganz einfach und zu einem fairen Preis kauflich erwerben.,,,DomainProfi,https://www.domainprofi.de
116443,Sweepstake-App DE,"sweepstake-app, com, de, app, sweepstake, gewinnspiel, facebook, vermarktung, impressum, fangate, software, socialmedia, gewinnspiele, b2b","Die Sweepstake-App ist eine einfache Losung fur deine Gewinnspiele auf Facebook. Dieses Tool ermoglicht es dir, in funf einfachen Schritten ein Gewinnspiel auf Facebook zu veroffentlichen - ganz legal und userfreundlich.",,,Sweepstake-App,https://www.sweepstake-app.com
116444,365Electrical UK,,,,,365Electrical,http://www.365electrical.com
116446,Afbudsrejser DK,,,,,Afbudsrejser DK,http://www.afbudsrejser.dk
116447,Affordable Car Hire UK,,,,,Affordable Car Hire UK,http://www.affordablecarhire.com
116448,Agoda WW,,,,,Agoda WW US,http://agoda.com
116455,Babadu RU,,,,,Babadu RU,http://babadu.ru
116456,Barnas egen bokverden NO,,,,,Barnas Egen Bokverden - Tanum Bokklubber NO,https://www.barnasegenbokverden.no
116783,empik.com PL,"Shopping, Mail, Order, Shops",,,,Empik PL,https://empik.com
116319,Healthylifestyleproducts DE,"Potenzmittel, Jetski, Unterwasserscooter, Sea, Aqua, Scooter, Hupfburgen, RC, Helicopter, Flugzeuge, Panzer, Autos, Buggys, Segelflieger, Unterwasserboote, Boote, Modellraketen, u, v, m",,,,Healthylifestyleproducts.de,http://healthylifestyleproducts.de
117190,Easylife UK,"EasyLife, Easy, Life, Household, Gardening, Car, Motoring, Healthcare, Lifestyle, body, Health, Fashion, Gifts, Cleaning",,,,Easylife Group UK,https://www.easylifegroup.com
117194,Florclick ES,"Florclick, flores, regalos, plantas, complementos, CPA",,,,Florclick ES,https://www.florclick.com
117196,geschenkemarkt DE,"Geschenkemarkt, Nachhaltigkeit, Upcycling, Fair, Trade, Geschenke, handgemacht, Kosmetik, Lebensmittel, Schmuck, Kleidung","Finden Sie Geschenkideen fur Sie, fur Ihn, fur Zwei und fur Kinder. Die Geschenkideen sind bewusst, nachhaltig und okologisch ausgewahlt. Der Shop bietet ansprechend verpackte Geschenksets&#8232;, naturliche Kostlichkeiten & Feinkost&#8232;, Anti-Stress-Geschenke, handgefertigte Pflege, Taschen und Accessoires aus Upcycling, bezauberndes und unbedenkliches Spielzeug.",,,geschenkemarkt.com DE,http://www.geschenkemarkt.com
117203,Lipstick Boutique UK,"clothing, celebrity, fashion, Amy, Childs, Jessica, Wright",,,,Lipstick Boutique UK,http://www.lipstickboutique.co.uk
116564,Hungry House UK,,,,,hungry house UK,https://www.hungryhouse.co.uk
116693,Wilsons Blinds UK,"blinds, window, wilson, blind, wilsonsblinds, wildonblinds",,,,Wilsons Blinds UK,http://www.wilsonsblinds.co.uk
116697,A.V.A. DE,,,,,A.V.A. DE,http://ag.ltroute.com
116698,AppYourself DE,,"Mit dem Baukastensystem kann jeder innerhalb weniger Minuten seine eigenen Apps fur iPhones und Android-Phones erstellen. Der Kunde stellt sich seine App aus vorgefertigten Modulen zusammen und bestuckt diese mit individuellen Inhalten wie Texten, Grafiken, Fotos, RSS-Feeds, Stra?enkarten und Coupons.",,,AppYourself,https://www.appyourself.net
116699,DC Universe Online DE,,,,,DC Universe Online DE,http://dcuniverseonline.eu
116701,Digitaldruck Flatrate DE,,,,,Digitaldruck Flatrate,http://ls-digitaldruck.com
116704,exali DE,"exali, de, eksali, aksali, iksali, versicherung, versicherungen, seo, webmaster, web, agentur, media, medien, haftpflicht, it, it-haftpflicht, conuslting","Das Versicherungsportal exali.de bietet IT-Freiberuflern und Dienstleistern, Medienschaffenden und Consultants exklusive Versicherungslosungen, die Ihre geschaftlichen Risiken kalkulierbar machen.",,,exali,https://www.exali.de
116706,Floristikus DE,,,,,Floristikus,http://www.floristikus.de
116707,GrandArtClub DE,,,,,GrandArtClub,http://www.grandartclub.com
118121,Kronan SE,,,,,Kronan,http://www.kronan.com
116708,Mcshoppi DE,,"Mcshoppi ist Ihr Spezialist fur Wohnen und Lifestyle. Angeboten werden neben Dekoartikeln fur Haus und Garten auch Heimtextilien, Accessoires wie Schlusselanhanger und Becher, Tassen und vieles mehr.",,,Mcshoppi DE,http://www.mcshoppi.com
116709,Musclegeneration DE,,"Der Musclegeneration Sport & Fitness Online Shop ist der Spezialist fur Gesundheit und Wellness, Muskelaufbau, Fettabbau und Ausdauersport. Der Shop bietet dir alle wichtigen Produkte wie Ergometer, Crosstrainer, Laufbander, Rudergerate, Eiweiss, Protein, Creatin, Aminosauren, Fettburner, Isotonic Drinks und vieles mehr.",,,Musclegeneration,http://www.musclegeneration.com
116710,Oceansgarden DE,,,,,Oceansgarden,http://oceansgarden.de
116711,Paduno-Kaffeepads DE,,,,,Paduno-Kaffeepads,http://www.paduno-kaffeepads.de
116712,pflege-und-sicherheit DE,,,,,pflege-und-sicherheit.de,http://www.pflege-und-sicherheit.de
116241,Europcar BE,"Travel, Flight, Cars, Motorbikes, Internet, services",,,,Europcar BE,https://www.europcar.be
116240,English Town BR,Other,,,,englishtown-cursos.com,http://www.englishtown-cursos.com
116358,undSPAREN DE,VirtualMalls,"Das Gutscheinportal fur Deutschland mit uber 10.000 Gutscheinen. Einfach ausdrucken oder bequem per Handy einlosen. Du findest Restaurantgutscheine, Shoppinggutscheine, Wellnessgutscheine, Reise- und Hotelgutscheine und vieles mehr.",,,undSPAREN.de,http://www.undsparen.de
116359,badfaszination DE,,"Erleben Sie Ihr Badezimmer neu. Bei Badfaszination finden Sie Badewannen, Duschwannen, Armaturen, Duschabtrennungen, Badmobel, WCs, Waschbecken und in gro?er Auswahl von vielen bekannten Markenherstellern.",,,Badfaszination,http://www.badfaszination.com
116361,Behaarte-Muschis DE,,"Wer auf behaarte Frauen steht,
ist hier genau richtig. www.behaarte-muschis.com",,,Behaarte-Muschis.com,http://sx.behaarte-muschis.com
116362,billardpro DE,,"Billardpro.de ist Ihr Billard-Shop fur Billard-Zubehor wie Billard-Queues, Kocher, Taschen und Koffer, Billard-Lampen und Billard-Leuchten, Billardkreide und vieles mehr.",,,billardpro.de,https://www.billardpro.de
116366,EroHits DE,,,,,EroHits,http://www.erohits.de
116743,Met IT,,,,,Met (CLOSING 31/03/16) IT,http://store.metonweb.com
116745,Movie Park Germany Tickets DE,,"Der Movie Park in Bottrop bietet auf seiner Website verschiedene Informationen rund um den Freizeitpark, angefangen von den Eintrittspreisen bis hin zu den einzelnen Attraktionen.",,,Movie Park Germany Tickets DE [pausing from 01/03/15] DE,http://www.movieparkgermany.de
116751,Pogryw PL,,,,,Pogryw.pl,http://www.pogryw.pl
118194,Trionic-Veloped DE,,,,,Trionic.de,http://www.trionic.biz
116754,Scribox IT,,,,,Scribox_[Closed.30.november.2015] IT,http://www.scribox.it
116757,Tour America UK,,,,,Tour America (Paused) UK,http://www.touramericadirect.co.uk
116758,alles-mit-Stecker DE,"Elektroartikel, Elektrobedarf, Elektrozubehor, Tursprechanlage, Installationsmaterial, Schaltermaterial, Schalterprogramm, Steckdosen, Lichtschalter, EIB, KNX, Lampen, Leuchtmittel, LED, Fernseher, BluRay, SAT, Kuchengerate, Kaffeemaschinene, Espressomaschine, Kuhlschrank, Waschmaschine, Waschetrockner","Bei alles-mit-Stecker.de erhalten Sie eine gro?e Auswahl an Elektrogeraten und fast alles, was einen Stecker besitzt. Angefangen vom LCD/Plasma Fernseher uber Blue-Ray Player oder die Hifi Anlage, reicht das Sortiment bis zu Kuchen- und Haushaltsgeraten und Werkzeugen.",,,"alles-mit-Stecker.de - Shop f&uuml;r Elektroinstallationen, Lampen und Leuchten, DE",http://www.alles-mit-stecker.de
